#{"t_start": 1626962665.03672, "env_id": "fertilization-v0"}
r,l,t
0.0,30,6893.298378
0.0,30,6894.378445
29.221741,30,6895.396749
0.0,30,6896.346618
98.956586,30,6897.347919
127.149044,30,6898.293479
0.0,30,6899.219874
70.498501,30,6900.141263
75.598059,30,6901.05805
0.0,30,6902.019759
0.0,30,6902.951272
0.0,30,6903.865758
-10.475041,30,6904.783767
0.0,30,6905.695181
0.0,30,6906.626518
40.71622,30,6907.550847
56.877948,30,6908.487403
178.904664,30,6909.421708
97.691119,30,6910.373328
47.498633,30,6911.313144
-144.01876,30,6912.227542
-30.30956,30,6913.142857
-15.777512,30,6914.04756
14.502372,30,6914.944285
77.907454,30,6915.855253
117.363979,30,6916.761471
166.673769,30,6917.672291
0.0,30,6918.58413
26.923683,30,6919.498825
0.0,30,6920.417544
0.0,30,6921.351298
0.0,30,6922.48027
0.0,30,6923.443526
50.920576,30,6924.420077
78.248283,30,6925.327192
23.483394,30,6926.220826
0.0,30,6927.107292
0.0,30,6927.999742
0.0,30,6928.887976
37.072629,30,6929.777493
0.0,30,6930.666452
98.8914,30,6931.561277
27.961709,30,6932.457644
0.0,30,6933.344035
157.765978,30,6934.230118
-15.944323,30,6935.116363
97.82613,30,6936.005234
101.848718,30,6936.898177
70.468288,30,6937.783708
-2.112703,30,6938.696879
-21.423323,30,6939.603178
0.0,30,6940.583151
0.0,30,6941.616119
-42.179001,30,6942.754462
172.269478,30,6943.875369
19.655912,30,6945.051016
63.322233,30,6946.078754
123.228123,30,6947.072689
-80.309726,30,6948.03167
0.0,30,6948.951192
3.541096,30,6949.847064
0.0,30,6950.741265
113.21211,30,6951.650153
147.20076,30,6952.585948
-36.43872,30,6953.521133
-8.577009,30,6954.931661
131.068209,30,6955.882449
150.936345,30,6956.822477
0.0,30,6957.785755
0.0,30,6958.747803
79.665484,30,6959.791073
1.114277,30,6960.808361
0.0,30,6961.779382
108.877935,30,6962.719779
0.0,30,6963.660749
0.0,30,6964.597827
83.106109,30,6965.548341
0.0,30,6966.492792
148.06248,30,6967.432124
0.0,30,6968.385088
0.0,30,6969.346897
147.132175,30,6970.325628
110.906433,30,6971.280051
0.0,30,6972.238198
140.969167,30,6973.171226
25.088544,30,6974.104547
105.743974,30,6975.045042
27.961709,30,6976.033843
0.0,30,6976.952278
0.0,30,6977.909103
0.0,30,6978.833452
74.289617,30,6979.764456
0.0,30,6980.675931
-55.55374,30,6981.637389
-12.022567,30,6982.582213
0.0,30,6983.524221
0.0,30,6984.495021
114.16231,30,6985.473692
148.559031,30,6986.438944
120.528263,30,6987.379267
117.971773,30,6988.510267
0.0,30,6989.41547
-79.723669,30,6990.320451
0.0,30,6991.237156
3.201456,30,6992.158732
32.20146,30,6993.080862
0.0,30,6994.008812
0.0,30,6994.954266
36.646287,30,6995.916582
0.0,30,6996.860306
146.463005,30,6997.783365
-126.393421,30,6998.72945
0.0,30,6999.674104
71.421654,30,7000.575968
90.414989,30,7001.504193
130.638452,30,7002.466009
101.927784,30,7003.42996
-7.185165,30,7004.338456
0.0,30,7005.30112
77.879207,30,7006.248158
62.514378,30,7007.157358
0.0,30,7008.072343
0.0,30,7009.012582
0.0,30,7009.930814
0.0,30,7010.837877
0.0,30,7011.748466
131.597315,30,7012.657427
0.0,30,7013.56296
0.0,30,7014.467593
-49.531261,30,7015.373144
0.0,30,7016.28744
0.0,30,7017.212088
0.0,30,7018.14829
0.0,30,7019.088892
136.963627,30,7020.199922
9.600833,30,7021.162585
24.207925,30,7022.063369
0.0,30,7022.956049
0.0,30,7023.858005
0.0,30,7024.762717
0.0,30,7025.662293
147.324417,30,7026.552632
0.0,30,7027.474708
85.654821,30,7028.384173
120.431567,30,7029.300251
138.981673,30,7030.195534
-116.049976,30,7031.106448
70.749143,30,7032.012938
-23.569248,30,7032.915656
109.193172,30,7033.819113
69.988975,30,7034.719755
0.0,30,7035.626958
130.816638,30,7036.524858
-128.162946,30,7037.423839
135.953612,30,7038.334695
148.499409,30,7039.253639
0.0,30,7040.169969
0.0,30,7041.07361
31.140252,30,7041.971972
108.133362,30,7042.879871
0.0,30,7043.791697
24.045015,30,7044.696969
0.0,30,7045.591261
0.0,30,7046.495716
0.0,30,7047.402028
12.372457,30,7048.303118
0.0,30,7049.226253
59.911402,30,7050.172175
35.383176,30,7051.312652
133.509103,30,7052.235577
-101.652169,30,7053.168939
46.79844,30,7054.090083
-7.110038,30,7055.027369
35.342812,30,7055.930487
12.793514,30,7056.834704
0.0,30,7057.730318
0.0,30,7058.660538
20.020709,30,7059.572144
100.357245,30,7060.476771
0.0,30,7061.377973
127.149044,30,7062.282525
0.0,30,7063.188823
20.425106,30,7064.096942
139.572232,30,7064.999131
78.023387,30,7065.92689
92.033365,30,7066.832522
104.910352,30,7067.737529
0.0,30,7068.638894
67.448677,30,7069.540327
0.0,30,7070.450099
0.0,30,7071.359608
0.0,30,7072.257201
-14.656383,30,7073.158245
0.0,30,7074.070866
162.533426,30,7074.981471
38.73101,30,7075.885198
0.0,30,7076.784329
59.687626,30,7077.68716
0.0,30,7078.595127
50.129402,30,7079.504716
0.0,30,7080.415822
54.745385,30,7081.337814
-81.233735,30,7082.441399
93.06854,30,7083.342492
9.040181,30,7084.232582
87.577165,30,7085.166206
108.672983,30,7086.067701
116.792796,30,7086.975138
98.818272,30,7087.881611
0.0,30,7088.791097
0.0,30,7089.692218
80.900379,30,7090.591932
113.21211,30,7091.491924
0.0,30,7092.391983
0.0,30,7093.29334
58.616565,30,7094.200707
165.125028,30,7095.102014
0.0,30,7096.003613
0.0,30,7096.906075
147.20076,30,7097.808853
0.0,30,7098.713978
81.544746,30,7099.609131
123.161542,30,7100.509522
140.516348,30,7101.40689
136.75814,30,7102.313859
0.0,30,7103.214351
34.845304,30,7104.122489
0.0,30,7105.023892
38.298785,30,7105.931465
0.0,30,7106.829942
157.959585,30,7107.73263
167.092379,30,7108.639399
-141.623308,30,7109.54857
-86.395173,30,7110.441365
0.0,30,7111.355675
85.428147,30,7112.26053
0.0,30,7113.350212
125.661684,30,7114.24046
22.758233,30,7115.121454
-13.774931,30,7116.016793
0.0,30,7116.914376
-79.599362,30,7117.812222
125.661684,30,7118.721467
0.0,30,7119.619831
-21.146904,30,7120.519704
0.0,30,7121.410704
0.0,30,7122.317207
54.051362,30,7123.231373
41.188558,30,7124.130193
151.622548,30,7125.02407
14.502372,30,7125.953955
82.431496,30,7126.870497
93.497591,30,7127.776735
79.665484,30,7128.685764
0.0,30,7129.580451
88.614539,30,7130.480147
27.961709,30,7131.386379
0.0,30,7132.297158
0.0,30,7133.1926
38.790509,30,7134.100478
1.087991,30,7135.014346
18.848803,30,7135.927035
-31.482478,30,7136.827685
0.0,30,7137.743227
0.0,30,7138.648815
84.152997,30,7139.551611
0.151099,30,7140.45316
78.022213,30,7141.404675
2.802911,30,7142.322064
0.0,30,7143.233131
-49.531261,30,7144.348284
0.0,30,7145.245205
-48.164156,30,7146.153449
95.942649,30,7147.059396
0.0,30,7147.961617
134.425614,30,7148.864287
0.0,30,7149.762361
58.992267,30,7150.674113
50.130406,30,7151.578237
-78.433686,30,7152.482579
0.0,30,7153.396169
128.249614,30,7154.300947
-37.696908,30,7155.208609
-40.906234,30,7156.113751
75.583813,30,7157.016467
135.682024,30,7157.916265
70.892477,30,7158.827998
34.189308,30,7159.71575
80.378239,30,7160.613707
0.0,30,7161.518117
0.0,30,7162.445361
33.415075,30,7163.38609
127.792658,30,7164.297583
0.0,30,7165.198775
1.442841,30,7166.095999
0.0,30,7166.99165
0.0,30,7167.900935
0.0,30,7168.815939
106.928296,30,7169.710082
-84.010282,30,7170.60049
123.295632,30,7171.511136
0.0,30,7172.415324
9.534721,30,7173.317981
0.0,30,7174.212079
0.0,30,7175.297048
0.0,30,7176.194681
32.083098,30,7177.092912
0.0,30,7177.993548
9.023853,30,7178.895358
0.0,30,7179.793705
14.233924,30,7180.689841
0.0,30,7181.587375
0.0,30,7182.480625
104.264541,30,7183.383485
-145.284906,30,7184.28895
0.0,30,7185.183782
0.0,30,7186.087254
78.706573,30,7186.996604
147.335969,30,7187.905504
23.483394,30,7188.808285
0.0,30,7189.696413
0.0,30,7190.603607
0.0,30,7191.500337
95.216714,30,7192.403262
162.533426,30,7193.303233
0.0,30,7194.2083
150.967271,30,7195.123883
0.0,30,7196.025795
0.0,30,7196.946353
57.035866,30,7197.849561
31.561836,30,7198.782622
15.706363,30,7199.688388
70.955953,30,7200.589566
58.992267,30,7201.505374
-4.422298,30,7202.416653
0.0,30,7203.322171
167.000036,30,7204.213164
0.0,30,7205.147152
-165.284906,30,7206.076479
-4.866682,30,7207.192775
0.0,30,7208.101085
-99.104047,30,7209.009559
77.36638,30,7209.947636
0.0,30,7210.886981
91.46556,30,7211.825477
93.06854,30,7212.760812
0.0,30,7213.692332
-155.181376,30,7214.616615
-8.491428,30,7215.586648
0.0,30,7216.508138
0.0,30,7217.489725
0.0,30,7218.520109
0.0,30,7219.466984
0.0,30,7220.394824
-43.720527,30,7221.349681
0.0,30,7222.319614
-20.629102,30,7223.262861
0.0,30,7224.230257
153.958071,30,7225.241574
62.414331,30,7226.18296
126.151736,30,7227.179914
0.0,30,7228.150056
34.103682,30,7229.056132
0.0,30,7229.995045
0.0,30,7230.980877
0.0,30,7232.037725
0.0,30,7233.019266
0.0,30,7233.93472
139.282664,30,7234.833956
158.874912,30,7235.73641
0.0,30,7236.641196
36.637671,30,7237.579676
0.0,30,7238.653896
24.399806,30,7239.810951
72.06372,30,7240.875223
5.539077,30,7241.981651
64.686167,30,7242.95641
-35.856719,30,7243.952146
0.0,30,7244.954078
30.087777,30,7246.070032
127.481877,30,7247.389975
-137.628094,30,7248.442927
109.930465,30,7249.460276
44.792365,30,7250.882802
129.430767,30,7252.051212
125.956813,30,7253.219874
5.185878,30,7254.479588
88.397634,30,7255.641682
0.0,30,7256.571048
25.338304,30,7257.515799
103.670806,30,7258.69057
32.308386,30,7259.907642
4.209753,30,7261.346745
149.231346,30,7262.411699
101.15005,30,7263.410257
20.515589,30,7264.568906
28.683698,30,7265.52167
138.852684,30,7266.830083
17.948821,30,7268.073067
74.289617,30,7269.080302
-7.773098,30,7270.471324
0.0,30,7271.757763
166.476987,30,7273.194747
4.209753,30,7274.274914
0.0,30,7275.740676
77.361734,30,7277.018358
120.243694,30,7278.043445
0.0,30,7279.394841
108.355867,30,7280.819551
0.0,30,7281.994034
0.0,30,7283.285108
72.744142,30,7284.216441
140.13433,30,7285.114513
0.0,30,7286.015919
78.347466,30,7286.910463
86.115848,30,7287.807498
0.0,30,7288.703954
72.068917,30,7289.796134
163.651041,30,7290.846912
0.0,30,7291.917582
111.418021,30,7293.024061
-32.929058,30,7294.308838
129.674657,30,7295.397083
53.362404,30,7296.3957
103.648538,30,7297.389413
48.680412,30,7298.399822
29.862484,30,7299.409036
0.0,30,7300.428411
0.0,30,7301.508821
79.864456,30,7302.635184
0.0,30,7303.672863
0.0,30,7304.680855
0.0,30,7305.672894
0.0,30,7306.659312
33.537334,30,7307.654286
1.087991,30,7308.660962
48.127263,30,7309.650518
-8.577009,30,7310.668472
0.0,30,7311.676961
0.0,30,7312.673705
40.358713,30,7313.70809
0.0,30,7314.952515
-90.477536,30,7315.950252
0.0,30,7316.943606
148.12613,30,7317.944458
138.3521,30,7318.943587
0.0,30,7319.973711
-30.56027,30,7320.962465
-104.376149,30,7321.961596
13.684557,30,7322.955222
33.537334,30,7323.973733
0.0,30,7324.966647
146.207622,30,7325.962208
93.066821,30,7326.972866
0.0,30,7327.968728
0.0,30,7329.251075
0.0,30,7330.351828
0.0,30,7331.565281
0.0,30,7332.50737
0.0,30,7333.595453
30.971193,30,7334.497837
26.577493,30,7335.394799
18.959743,30,7336.288204
51.287127,30,7337.203685
78.678632,30,7338.166992
19.948425,30,7339.09948
0.0,30,7339.996239
0.0,30,7340.891487
-67.024483,30,7341.781777
0.0,30,7342.668702
139.214175,30,7343.557005
-0.547873,30,7344.443102
178.583602,30,7345.339883
56.697594,30,7346.266392
0.0,30,7347.19345
0.0,30,7348.295666
-28.307322,30,7349.21177
-56.291433,30,7350.136867
0.0,30,7351.063463
0.0,30,7351.987509
-13.497945,30,7352.917297
0.0,30,7353.837775
139.214152,30,7354.718997
0.0,30,7355.606639
127.509577,30,7356.490007
38.790509,30,7357.374143
67.523867,30,7358.25595
-5.022124,30,7359.150082
30.72589,30,7360.037169
-101.652169,30,7360.928574
117.495692,30,7361.81409
116.000011,30,7362.696434
0.0,30,7363.589348
131.594644,30,7364.472965
64.747173,30,7365.36111
54.559182,30,7366.245507
69.490436,30,7367.130733
0.0,30,7368.016712
-84.71956,30,7368.899018
67.040088,30,7369.781
64.403476,30,7370.668245
0.0,30,7371.557401
69.091131,30,7372.442863
155.969998,30,7373.327485
0.0,30,7374.217613
129.674657,30,7375.107298
0.0,30,7375.998263
0.0,30,7376.884565
0.0,30,7377.773746
0.0,30,7378.842597
0.0,30,7379.726867
77.720483,30,7380.61363
148.04273,30,7381.495752
59.451799,30,7382.380983
0.0,30,7383.271277
10.371936,30,7384.154056
-9.807593,30,7385.044574
14.476004,30,7385.930428
25.299373,30,7386.814385
0.0,30,7387.698983
8.892268,30,7388.584363
0.0,30,7389.471251
76.551239,30,7390.360646
-69.371847,30,7391.248673
-26.883449,30,7392.136031
156.060472,30,7393.02366
93.114319,30,7393.906721
0.0,30,7394.793335
0.0,30,7395.683765
0.0,30,7396.567709
0.0,30,7397.453472
150.874283,30,7398.337719
0.0,30,7399.22098
111.618084,30,7400.106117
-42.506702,30,7400.993025
26.872745,30,7401.877701
94.452535,30,7402.767276
0.0,30,7403.652665
-18.232848,30,7404.537108
0.0,30,7405.42349
0.0,30,7406.306983
133.338426,30,7407.193629
141.900541,30,7408.083785
99.267096,30,7409.15189
72.530386,30,7410.033718
0.0,30,7410.918155
77.852488,30,7411.798196
-20.0,30,7412.683322
42.720273,30,7413.575246
52.760646,30,7414.459976
0.0,30,7415.350001
1.605013,30,7416.236011
0.0,30,7417.124155
0.0,30,7418.00938
142.020279,30,7418.893254
1.114277,30,7419.780701
-9.86712,30,7420.669508
94.76531,30,7421.554106
100.287464,30,7422.443963
0.0,30,7423.333042
35.13182,30,7424.222551
14.224956,30,7425.111425
91.196044,30,7426.000055
-40.755589,30,7426.885187
82.107063,30,7427.772221
100.357245,30,7428.659882
-114.078213,30,7429.548896
0.0,30,7430.430887
58.646259,30,7431.317185
0.0,30,7432.204605
0.0,30,7433.09249
0.0,30,7433.976023
97.793359,30,7434.862239
139.425781,30,7435.754035
0.0,30,7436.639475
-11.383474,30,7437.52403
90.489852,30,7438.40993
118.306755,30,7439.485094
106.643897,30,7440.370811
0.0,30,7441.256956
-196.733941,30,7442.148138
102.869135,30,7443.036196
0.0,30,7443.923445
37.213118,30,7444.811609
88.052387,30,7445.702272
0.0,30,7446.822001
-40.0,30,7448.017399
-72.550141,30,7449.04682
0.0,30,7450.037183
0.0,30,7451.045802
136.664187,30,7452.215575
0.0,30,7453.207473
0.0,30,7454.211359
78.706573,30,7455.221946
36.983966,30,7456.21628
114.167488,30,7457.230307
0.0,30,7458.226899
0.0,30,7459.24393
81.110944,30,7460.262011
-10.157749,30,7461.275403
0.0,30,7462.279189
0.0,30,7463.3032
37.067397,30,7464.317739
136.197497,30,7465.336498
35.839363,30,7466.341638
52.249899,30,7467.35954
16.108213,30,7468.358823
89.066468,30,7469.363869
30.40456,30,7470.351598
0.0,30,7471.347542
78.403719,30,7472.363589
48.436823,30,7473.343092
40.480977,30,7474.592647
136.318018,30,7475.588997
0.0,30,7476.586091
98.377455,30,7477.594814
15.046506,30,7478.592448
98.439344,30,7479.594276
-39.085441,30,7480.587177
30.092405,30,7481.588074
30.092405,30,7482.592718
0.0,30,7483.615501
27.961709,30,7484.613534
-11.190319,30,7485.611854
0.0,30,7486.604734
126.583731,30,7487.592225
167.153033,30,7488.609479
61.42981,30,7489.66845
0.0,30,7490.643122
19.759585,30,7491.627998
0.0,30,7492.636462
0.0,30,7493.613579
0.0,30,7494.60589
107.565116,30,7495.631602
0.0,30,7496.627063
0.0,30,7497.627771
7.574986,30,7498.610103
26.514394,30,7499.601551
22.553534,30,7500.594264
0.0,30,7501.590519
48.510721,30,7502.588653
55.7162,30,7503.596416
-47.317903,30,7504.577745
140.13433,30,7505.559582
-4.070996,30,7506.54644
-18.598243,30,7507.528978
61.453961,30,7508.727471
77.629857,30,7509.731332
35.859066,30,7510.719677
19.371324,30,7511.720084
0.0,30,7512.715881
5.144741,30,7513.692129
21.146716,30,7514.674119
123.908007,30,7515.660748
-15.473638,30,7516.646506
0.0,30,7517.63048
60.574516,30,7518.625344
0.0,30,7519.604008
81.390324,30,7520.594784
23.483394,30,7521.579029
-78.433686,30,7522.577879
0.0,30,7523.561913
19.718659,30,7524.54823
63.652016,30,7525.539685
33.456421,30,7526.525177
40.320014,30,7527.514545
0.0,30,7528.490708
27.961709,30,7529.483236
167.920404,30,7530.475236
0.0,30,7531.459357
-118.186815,30,7532.442864
0.0,30,7533.422837
67.48892,30,7534.418547
33.639975,30,7535.423663
0.0,30,7536.408
3.800576,30,7537.402741
0.0,30,7538.394191
0.0,30,7539.384213
-3.850248,30,7540.370769
0.0,30,7541.353696
0.0,30,7542.543769
0.0,30,7543.553857
51.004527,30,7544.558445
103.77628,30,7545.561887
-7.185165,30,7546.547441
108.677558,30,7547.759847
0.0,30,7548.743946
88.594419,30,7549.720796
-6.79935,30,7550.707033
0.0,30,7551.708063
28.784789,30,7552.71026
90.165426,30,7553.701986
0.0,30,7554.694287
0.0,30,7555.681845
19.759585,30,7556.680964
0.0,30,7557.694853
0.0,30,7558.6776
61.418129,30,7559.691658
78.0438,30,7560.720693
-20.0,30,7561.71141
0.0,30,7562.724105
51.2646,30,7563.725539
162.071854,30,7564.731456
55.844737,30,7565.728122
-34.236508,30,7566.735196
98.876109,30,7567.74239
0.0,30,7568.743554
0.0,30,7569.741516
61.602173,30,7570.731163
0.0,30,7571.723329
-99.104047,30,7572.722466
72.716484,30,7573.735104
95.135489,30,7574.759612
0.0,30,7575.782097
99.628102,30,7577.028733
-9.196712,30,7578.011451
81.066409,30,7579.019649
140.999287,30,7580.022379
0.0,30,7581.023155
0.0,30,7582.022046
137.68967,30,7583.036555
0.0,30,7584.05611
111.491002,30,7585.041138
0.0,30,7586.042184
0.0,30,7587.030683
155.497928,30,7588.016125
23.355861,30,7589.008973
96.967684,30,7589.991692
99.655946,30,7590.977274
0.0,30,7591.973401
154.289599,30,7592.966727
-17.428839,30,7593.951372
20.544591,30,7594.956052
0.0,30,7595.9551
134.546105,30,7596.953028
94.767043,30,7597.95249
36.646287,30,7598.953084
-82.567091,30,7599.952443
0.0,30,7600.953891
0.0,30,7601.956226
138.540264,30,7602.943925
4.464007,30,7603.938768
167.921857,30,7604.925868
0.0,30,7605.914771
181.949679,30,7606.890148
0.0,30,7607.890748
108.681922,30,7608.87864
-2.121563,30,7609.861052
61.785982,30,7611.080485
0.0,30,7612.089911
36.646287,30,7613.091173
179.18033,30,7614.087957
33.195131,30,7615.08969
0.0,30,7616.096935
-5.519152,30,7617.10491
53.336495,30,7618.117247
0.0,30,7619.12995
0.0,30,7620.152995
121.517418,30,7621.140588
116.942834,30,7622.137448
0.0,30,7623.126835
0.0,30,7624.135363
2.802911,30,7625.141462
125.120678,30,7626.113786
0.0,30,7627.108697
0.0,30,7628.130396
13.622831,30,7629.145905
94.321576,30,7630.14546
-114.420254,30,7631.139335
136.223223,30,7632.134847
0.0,30,7633.136755
90.292546,30,7634.138624
94.6647,30,7635.14151
116.449681,30,7636.115803
0.0,30,7637.09435
0.0,30,7638.097069
0.0,30,7639.094856
0.0,30,7640.095669
149.006598,30,7641.101478
0.0,30,7642.098906
0.0,30,7643.093113
48.054999,30,7644.080657
111.433513,30,7645.30419
0.0,30,7646.294178
0.0,30,7647.292408
36.477945,30,7648.307131
-104.146163,30,7649.304969
0.0,30,7650.329433
95.70962,30,7651.335922
64.692398,30,7652.340078
61.65839,30,7653.338747
86.739206,30,7654.327282
73.376,30,7655.330739
0.0,30,7656.337939
84.746087,30,7657.331568
2.802911,30,7658.334806
168.450495,30,7659.333209
46.8491,30,7660.32685
0.0,30,7661.324081
-9.787959,30,7662.308542
0.0,30,7663.307256
45.737513,30,7664.305143
102.810425,30,7665.290411
73.443677,30,7666.295365
112.490828,30,7667.300494
122.771952,30,7668.297991
